League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,TestX
English Premier League,05/04/2023,West Ham,Newcastle,1.0,5.0,A,5570
English Premier League,08/04/2023,Man United,Everton,2.0,0.0,H,5571
English Premier League,08/04/2023,Aston Villa,Nott'm Forest,2.0,0.0,H,5572
English Premier League,08/04/2023,Brentford,Newcastle,1.0,2.0,A,5573
English Premier League,08/04/2023,Fulham,West Ham,0.0,1.0,A,5574
English Premier League,08/04/2023,Leicester,Bournemouth,0.0,1.0,A,5575
English Premier League,08/04/2023,Tottenham,Brighton,2.0,1.0,H,5576
English Premier League,08/04/2023,Wolves,Chelsea,1.0,0.0,H,5577
English Premier League,08/04/2023,Southampton,Man City,1.0,4.0,A,5578
English Premier League,09/04/2023,Leeds,Crystal Palace,1.0,5.0,A,5579
English Premier League,09/04/2023,Liverpool,Arsenal,2.0,2.0,D,5580
English Premier League,15/04/2023,Aston Villa,Newcastle,3.0,0.0,H,5581
English Premier League,15/04/2023,Chelsea,Brighton,1.0,2.0,A,5582
English Premier League,15/04/2023,Everton,Fulham,1.0,3.0,A,5583
English Premier League,15/04/2023,Southampton,Crystal Palace,0.0,2.0,A,5584
English Premier League,15/04/2023,Tottenham,Bournemouth,2.0,3.0,A,5585
English Premier League,15/04/2023,Wolves,Brentford,2.0,0.0,H,5586
English Premier League,15/04/2023,Man City,Leicester,3.0,1.0,H,5587
English Premier League,16/04/2023,West Ham,Arsenal,2.0,2.0,D,5588
English Premier League,16/04/2023,Nott'm Forest,Man United,0.0,2.0,A,5589
English Premier League,17/04/2023,Leeds,Liverpool,1.0,6.0,A,5590
English Premier League,21/04/2023,Arsenal,Southampton,3.0,3.0,D,5591
English Premier League,22/04/2023,Fulham,Leeds,2.0,1.0,H,5592
English Premier League,22/04/2023,Brentford,Aston Villa,1.0,1.0,D,5593
English Premier League,22/04/2023,Crystal Palace,Everton,0.0,0.0,D,5594
English Premier League,22/04/2023,Leicester,Wolves,2.0,1.0,H,5595
English Premier League,22/04/2023,Liverpool,Nott'm Forest,3.0,2.0,H,5596
English Premier League,23/04/2023,Bournemouth,West Ham,0.0,4.0,A,5597
English Premier League,23/04/2023,Newcastle,Tottenham,6.0,1.0,H,5598
English Premier League,25/04/2023,Wolves,Crystal Palace,2.0,0.0,H,5599
English Premier League,25/04/2023,Aston Villa,Fulham,1.0,0.0,H,5600
English Premier League,25/04/2023,Leeds,Leicester,1.0,1.0,D,5601
English Premier League,26/04/2023,Nott'm Forest,Brighton,3.0,1.0,H,5602
English Premier League,26/04/2023,Chelsea,Brentford,0.0,2.0,A,5603
English Premier League,26/04/2023,West Ham,Liverpool,1.0,2.0,A,5604
English Premier League,26/04/2023,Man City,Arsenal,4.0,1.0,H,5605
English Premier League,27/04/2023,Everton,Newcastle,1.0,4.0,A,5606
English Premier League,27/04/2023,Southampton,Bournemouth,0.0,1.0,A,5607
English Premier League,27/04/2023,Tottenham,Man United,2.0,2.0,D,5608
English Premier League,29/04/2023,Crystal Palace,West Ham,4.0,3.0,H,5609
English Premier League,29/04/2023,Brentford,Nott'm Forest,2.0,1.0,H,5610
English Premier League,29/04/2023,Brighton,Wolves,6.0,0.0,H,5611
English Premier League,30/04/2023,Bournemouth,Leeds,4.0,1.0,H,5612
English Premier League,30/04/2023,Fulham,Man City,1.0,2.0,A,5613
English Premier League,30/04/2023,Man United,Aston Villa,1.0,0.0,H,5614
English Premier League,30/04/2023,Newcastle,Southampton,3.0,1.0,H,5615
English Premier League,30/04/2023,Liverpool,Tottenham,4.0,3.0,H,5616
English Premier League,01/05/2023,Leicester,Everton,2.0,2.0,D,5617
English Premier League,02/05/2023,Arsenal,Chelsea,3.0,1.0,H,5618
English Premier League,03/05/2023,Liverpool,Fulham,1.0,0.0,H,5619
English Premier League,03/05/2023,Man City,West Ham,3.0,0.0,H,5620
English Premier League,04/05/2023,Brighton,Man United,1.0,0.0,H,5621
English Premier League,06/05/2023,Bournemouth,Chelsea,1.0,3.0,A,5622
English Premier League,06/05/2023,Man City,Leeds,2.0,1.0,H,5623
English Premier League,06/05/2023,Tottenham,Crystal Palace,1.0,0.0,H,5624
English Premier League,06/05/2023,Wolves,Aston Villa,1.0,0.0,H,5625
English Premier League,06/05/2023,Liverpool,Brentford,1.0,0.0,H,5626
English Premier League,07/05/2023,Newcastle,Arsenal,0.0,2.0,A,5627
English Premier League,07/05/2023,West Ham,Man United,1.0,0.0,H,5628
English Premier League,08/05/2023,Fulham,Leicester,5.0,3.0,H,5629
English Premier League,08/05/2023,Brighton,Everton,1.0,5.0,A,5630
English Premier League,08/05/2023,Nott'm Forest,Southampton,4.0,3.0,H,5631
English Premier League,13/05/2023,Leeds,Newcastle,2.0,2.0,D,5632
English Premier League,13/05/2023,Aston Villa,Tottenham,2.0,1.0,H,5633
English Premier League,13/05/2023,Chelsea,Nott'm Forest,2.0,2.0,D,5634
English Premier League,13/05/2023,Crystal Palace,Bournemouth,2.0,0.0,H,5635
English Premier League,13/05/2023,Man United,Wolves,2.0,0.0,H,5636
English Premier League,13/05/2023,Southampton,Fulham,0.0,2.0,A,5637
English Premier League,14/05/2023,Brentford,West Ham,2.0,0.0,H,5638
English Premier League,14/05/2023,Everton,Man City,0.0,3.0,A,5639
English Premier League,14/05/2023,Arsenal,Brighton,0.0,3.0,A,5640
English Premier League,15/05/2023,Leicester,Liverpool,0.0,3.0,A,5641
English Premier League,18/05/2023,Newcastle,Brighton,4.0,1.0,H,5642
English Premier League,20/05/2023,Tottenham,Brentford,1.0,3.0,A,5643
English Premier League,20/05/2023,Bournemouth,Man United,0.0,1.0,A,5644
English Premier League,20/05/2023,Fulham,Crystal Palace,2.0,2.0,D,5645
English Premier League,20/05/2023,Liverpool,Aston Villa,1.0,1.0,D,5646
English Premier League,20/05/2023,Wolves,Everton,1.0,1.0,D,5647
English Premier League,20/05/2023,Nott'm Forest,Arsenal,1.0,0.0,H,5648
English Premier League,21/05/2023,West Ham,Leeds,3.0,1.0,H,5649
English Premier League,21/05/2023,Brighton,Southampton,3.0,1.0,H,5650
English Premier League,21/05/2023,Man City,Chelsea,1.0,0.0,H,5651
English Premier League,22/05/2023,Newcastle,Leicester,0.0,0.0,D,5652
English Premier League,24/05/2023,Brighton,Man City,1.0,1.0,D,5653
English Premier League,25/05/2023,Man United,Chelsea,4.0,1.0,H,5654
English Premier League,28/05/2023,Arsenal,Wolves,5.0,0.0,H,5655
English Premier League,28/05/2023,Aston Villa,Brighton,2.0,1.0,H,5656
English Premier League,28/05/2023,Brentford,Man City,1.0,0.0,H,5657
English Premier League,28/05/2023,Chelsea,Newcastle,1.0,1.0,D,5658
English Premier League,28/05/2023,Crystal Palace,Nott'm Forest,1.0,1.0,D,5659
English Premier League,28/05/2023,Everton,Bournemouth,1.0,0.0,H,5660
English Premier League,28/05/2023,Leeds,Tottenham,1.0,4.0,A,5661
English Premier League,28/05/2023,Leicester,West Ham,2.0,1.0,H,5662
English Premier League,28/05/2023,Man United,Fulham,2.0,1.0,H,5663
English Premier League,28/05/2023,Southampton,Liverpool,4.0,4.0,D,5664
English Premier League,16/08/03,Arsenal,Everton,2.0,1.0,H,5665
English Premier League,16/08/03,Birmingham,Tottenham,1.0,0.0,H,5666
English Premier League,16/08/03,Blackburn,Wolves,5.0,1.0,H,5667
English Premier League,16/08/03,Fulham,Middlesbrough,3.0,2.0,H,5668
English Premier League,16/08/03,Leicester,Southampton,2.0,2.0,D,5669
English Premier League,16/08/03,Man United,Bolton,4.0,0.0,H,5670
English Premier League,16/08/03,Portsmouth,Aston Villa,2.0,1.0,H,5671
English Premier League,17/08/03,Charlton,Man City,0.0,3.0,A,5672
English Premier League,17/08/03,Leeds,Newcastle,2.0,2.0,D,5673
English Premier League,17/08/03,Liverpool,Chelsea,1.0,2.0,A,5674
English Premier League,23/08/03,Bolton,Blackburn,2.0,2.0,D,5675
English Premier League,23/08/03,Chelsea,Leicester,2.0,1.0,H,5676
English Premier League,23/08/03,Everton,Fulham,3.0,1.0,H,5677
English Premier League,23/08/03,Man City,Portsmouth,1.0,1.0,D,5678
English Premier League,23/08/03,Newcastle,Man United,1.0,2.0,A,5679
English Premier League,23/08/03,Southampton,Birmingham,0.0,0.0,D,5680
English Premier League,23/08/03,Tottenham,Leeds,2.0,1.0,H,5681
English Premier League,23/08/03,Wolves,Charlton,0.0,4.0,A,5682
English Premier League,24/08/03,Aston Villa,Liverpool,0.0,0.0,D,5683
English Premier League,24/08/03,Middlesbrough,Arsenal,0.0,4.0,A,5684
English Premier League,25/08/03,Blackburn,Man City,2.0,3.0,A,5685
English Premier League,26/08/03,Charlton,Everton,2.0,2.0,D,5686
English Premier League,26/08/03,Leeds,Southampton,0.0,0.0,D,5687
English Premier League,26/08/03,Leicester,Middlesbrough,0.0,0.0,D,5688
English Premier League,26/08/03,Portsmouth,Bolton,4.0,0.0,H,5689
English Premier League,27/08/03,Arsenal,Aston Villa,2.0,0.0,H,5690
English Premier League,27/08/03,Liverpool,Tottenham,0.0,0.0,D,5691
English Premier League,27/08/03,Man United,Wolves,1.0,0.0,H,5692
English Premier League,30/08/03,Aston Villa,Leicester,3.0,1.0,H,5693
English Premier League,30/08/03,Bolton,Charlton,0.0,0.0,D,5694
English Premier League,30/08/03,Chelsea,Blackburn,2.0,2.0,D,5695
English Premier League,30/08/03,Everton,Liverpool,0.0,3.0,A,5696
English Premier League,30/08/03,Middlesbrough,Leeds,2.0,3.0,A,5697
English Premier League,30/08/03,Newcastle,Birmingham,0.0,1.0,A,5698
English Premier League,30/08/03,Tottenham,Fulham,0.0,3.0,A,5699
English Premier League,30/08/03,Wolves,Portsmouth,0.0,0.0,D,5700
English Premier League,31/08/03,Man City,Arsenal,1.0,2.0,A,5701
English Premier League,31/08/03,Southampton,Man United,1.0,0.0,H,5702
English Premier League,13/09/03,Arsenal,Portsmouth,1.0,1.0,D,5703
English Premier League,13/09/03,Blackburn,Liverpool,1.0,3.0,A,5704
English Premier League,13/09/03,Bolton,Middlesbrough,2.0,0.0,H,5705
English Premier League,13/09/03,Charlton,Man United,0.0,2.0,A,5706
English Premier League,13/09/03,Chelsea,Tottenham,4.0,2.0,H,5707
English Premier League,13/09/03,Everton,Newcastle,2.0,2.0,D,5708
English Premier League,13/09/03,Southampton,Wolves,2.0,0.0,H,5709
English Premier League,14/09/03,Birmingham,Fulham,2.0,2.0,D,5710
English Premier League,14/09/03,Man City,Aston Villa,4.0,1.0,H,5711
English Premier League,15/09/03,Leicester,Leeds,4.0,0.0,H,5712
English Premier League,20/09/03,Aston Villa,Charlton,2.0,1.0,H,5713
English Premier League,20/09/03,Fulham,Man City,2.0,2.0,D,5714
English Premier League,20/09/03,Leeds,Birmingham,0.0,2.0,A,5715
English Premier League,20/09/03,Liverpool,Leicester,2.0,1.0,H,5716
English Premier League,20/09/03,Newcastle,Bolton,0.0,0.0,D,5717
English Premier League,20/09/03,Portsmouth,Blackburn,1.0,2.0,A,5718
English Premier League,20/09/03,Tottenham,Southampton,1.0,3.0,A,5719
English Premier League,20/09/03,Wolves,Chelsea,0.0,5.0,A,5720
English Premier League,21/09/03,Man United,Arsenal,0.0,0.0,D,5721
English Premier League,21/09/03,Middlesbrough,Everton,1.0,0.0,H,5722
English Premier League,26/09/03,Arsenal,Newcastle,3.0,2.0,H,5723
English Premier League,27/09/03,Birmingham,Portsmouth,2.0,0.0,H,5724
English Premier League,27/09/03,Bolton,Wolves,1.0,1.0,D,5725
English Premier League,27/09/03,Chelsea,Aston Villa,1.0,0.0,H,5726
English Premier League,27/09/03,Leicester,Man United,1.0,4.0,A,5727
English Premier League,27/09/03,Southampton,Middlesbrough,0.0,1.0,A,5728
English Premier League,28/09/03,Blackburn,Fulham,0.0,2.0,A,5729
English Premier League,28/09/03,Charlton,Liverpool,3.0,2.0,H,5730
English Premier League,28/09/03,Everton,Leeds,4.0,0.0,H,5731
English Premier League,28/09/03,Man City,Tottenham,0.0,0.0,D,5732
English Premier League,04/10/03,Fulham,Leicester,2.0,0.0,H,5733
English Premier League,04/10/03,Leeds,Blackburn,2.0,1.0,H,5734
English Premier League,04/10/03,Liverpool,Arsenal,1.0,2.0,A,5735
English Premier League,04/10/03,Man United,Birmingham,3.0,0.0,H,5736
English Premier League,04/10/03,Newcastle,Southampton,1.0,0.0,H,5737
English Premier League,04/10/03,Portsmouth,Charlton,1.0,2.0,A,5738
English Premier League,04/10/03,Tottenham,Everton,3.0,0.0,H,5739
English Premier League,04/10/03,Wolves,Man City,1.0,0.0,H,5740
English Premier League,05/10/03,Aston Villa,Bolton,1.0,1.0,D,5741
English Premier League,05/10/03,Middlesbrough,Chelsea,1.0,2.0,A,5742
English Premier League,14/10/03,Birmingham,Chelsea,0.0,0.0,D,5743
English Premier League,18/10/03,Arsenal,Chelsea,2.0,1.0,H,5744
English Premier League,18/10/03,Fulham,Wolves,0.0,0.0,D,5745
English Premier League,18/10/03,Leeds,Man United,0.0,1.0,A,5746
English Premier League,18/10/03,Man City,Bolton,6.0,2.0,H,5747
English Premier League,18/10/03,Middlesbrough,Newcastle,0.0,1.0,A,5748
English Premier League,18/10/03,Portsmouth,Liverpool,1.0,0.0,H,5749
English Premier League,19/10/03,Birmingham,Aston Villa,0.0,0.0,D,5750
English Premier League,19/10/03,Everton,Southampton,0.0,0.0,D,5751
English Premier League,19/10/03,Leicester,Tottenham,1.0,2.0,A,5752
English Premier League,20/10/03,Blackburn,Charlton,0.0,1.0,A,5753
English Premier League,21/10/03,Fulham,Newcastle,2.0,3.0,A,5754
English Premier League,25/10/03,Aston Villa,Everton,0.0,0.0,D,5755
English Premier League,25/10/03,Bolton,Birmingham,0.0,1.0,A,5756
English Premier League,25/10/03,Chelsea,Man City,1.0,0.0,H,5757
English Premier League,25/10/03,Liverpool,Leeds,3.0,1.0,H,5758
English Premier League,25/10/03,Man United,Fulham,1.0,3.0,A,5759
English Premier League,25/10/03,Newcastle,Portsmouth,3.0,0.0,H,5760
English Premier League,25/10/03,Southampton,Blackburn,2.0,0.0,H,5761
English Premier League,25/10/03,Wolves,Leicester,4.0,3.0,H,5762
English Premier League,26/10/03,Charlton,Arsenal,1.0,1.0,D,5763
English Premier League,26/10/03,Tottenham,Middlesbrough,0.0,0.0,D,5764
English Premier League,01/11/03,Everton,Chelsea,0.0,1.0,A,5765
English Premier League,01/11/03,Leeds,Arsenal,1.0,4.0,A,5766
English Premier League,01/11/03,Man United,Portsmouth,3.0,0.0,H,5767
English Premier League,01/11/03,Middlesbrough,Wolves,2.0,0.0,H,5768
English Premier League,01/11/03,Newcastle,Aston Villa,1.0,1.0,D,5769
English Premier League,01/11/03,Southampton,Man City,0.0,2.0,A,5770
English Premier League,01/11/03,Tottenham,Bolton,0.0,1.0,A,5771
English Premier League,02/11/03,Fulham,Liverpool,1.0,2.0,A,5772
English Premier League,02/11/03,Leicester,Blackburn,2.0,0.0,H,5773
English Premier League,03/11/03,Birmingham,Charlton,1.0,2.0,A,5774
English Premier League,08/11/03,Arsenal,Tottenham,2.0,1.0,H,5775
English Premier League,08/11/03,Aston Villa,Middlesbrough,0.0,2.0,A,5776
English Premier League,08/11/03,Bolton,Southampton,0.0,0.0,D,5777
English Premier League,08/11/03,Charlton,Fulham,3.0,1.0,H,5778
English Premier League,08/11/03,Portsmouth,Leeds,6.0,1.0,H,5779
English Premier League,08/11/03,Wolves,Birmingham,1.0,1.0,D,5780
English Premier League,09/11/03,Chelsea,Newcastle,5.0,0.0,H,5781
English Premier League,09/11/03,Liverpool,Man United,1.0,2.0,A,5782
English Premier League,09/11/03,Man City,Leicester,0.0,3.0,A,5783
English Premier League,10/11/03,Blackburn,Everton,2.0,1.0,H,5784
English Premier League,22/11/03,Birmingham,Arsenal,0.0,3.0,A,5785
English Premier League,22/11/03,Everton,Wolves,2.0,0.0,H,5786
English Premier League,22/11/03,Leeds,Bolton,0.0,2.0,A,5787
English Premier League,22/11/03,Leicester,Charlton,1.0,1.0,D,5788
English Premier League,22/11/03,Man United,Blackburn,2.0,1.0,H,5789
English Premier League,22/11/03,Middlesbrough,Liverpool,0.0,0.0,D,5790
English Premier League,22/11/03,Newcastle,Man City,3.0,0.0,H,5791
English Premier League,22/11/03,Southampton,Chelsea,0.0,1.0,A,5792
English Premier League,23/11/03,Tottenham,Aston Villa,2.0,1.0,H,5793
English Premier League,24/11/03,Fulham,Portsmouth,2.0,0.0,H,5794
English Premier League,29/11/03,Aston Villa,Southampton,1.0,0.0,H,5795
English Premier League,29/11/03,Blackburn,Tottenham,1.0,0.0,H,5796
English Premier League,29/11/03,Bolton,Everton,2.0,0.0,H,5797
English Premier League,29/11/03,Charlton,Leeds,0.0,1.0,A,5798
English Premier League,29/11/03,Portsmouth,Leicester,0.0,2.0,A,5799
English Premier League,29/11/03,Wolves,Newcastle,1.0,1.0,D,5800
English Premier League,30/11/03,Arsenal,Fulham,0.0,0.0,D,5801
English Premier League,30/11/03,Chelsea,Man United,1.0,0.0,H,5802
English Premier League,30/11/03,Liverpool,Birmingham,3.0,1.0,H,5803
English Premier League,30/11/03,Man City,Middlesbrough,0.0,1.0,A,5804
English Premier League,06/12/03,Birmingham,Blackburn,0.0,4.0,A,5805
English Premier League,06/12/03,Fulham,Bolton,2.0,1.0,H,5806
English Premier League,06/12/03,Leeds,Chelsea,1.0,1.0,D,5807
English Premier League,06/12/03,Leicester,Arsenal,1.0,1.0,D,5808
English Premier League,06/12/03,Man United,Aston Villa,4.0,0.0,H,5809
English Premier League,06/12/03,Middlesbrough,Portsmouth,0.0,0.0,D,5810
English Premier League,06/12/03,Newcastle,Liverpool,1.0,1.0,D,5811
English Premier League,06/12/03,Tottenham,Wolves,5.0,2.0,H,5812
English Premier League,07/12/03,Everton,Man City,0.0,0.0,D,5813
English Premier League,07/12/03,Southampton,Charlton,3.0,2.0,H,5814
English Premier League,13/12/03,Chelsea,Bolton,1.0,2.0,A,5815
English Premier League,13/12/03,Leicester,Birmingham,0.0,2.0,A,5816
English Premier League,13/12/03,Liverpool,Southampton,1.0,2.0,A,5817
English Premier League,13/12/03,Man United,Man City,3.0,1.0,H,5818
English Premier League,13/12/03,Middlesbrough,Charlton,0.0,0.0,D,5819
English Premier League,13/12/03,Newcastle,Tottenham,4.0,0.0,H,5820
English Premier League,13/12/03,Portsmouth,Everton,1.0,2.0,A,5821
English Premier League,14/12/03,Arsenal,Blackburn,1.0,0.0,H,5822
English Premier League,14/12/03,Aston Villa,Wolves,3.0,2.0,H,5823
English Premier League,14/12/03,Leeds,Fulham,3.0,2.0,H,5824
English Premier League,20/12/03,Blackburn,Aston Villa,0.0,2.0,A,5825
English Premier League,20/12/03,Bolton,Arsenal,1.0,1.0,D,5826
English Premier League,20/12/03,Charlton,Newcastle,0.0,0.0,D,5827
English Premier League,20/12/03,Everton,Leicester,3.0,2.0,H,5828
English Premier League,20/12/03,Fulham,Chelsea,0.0,1.0,A,5829
English Premier League,21/12/03,Southampton,Portsmouth,3.0,0.0,H,5830
English Premier League,21/12/03,Tottenham,Man United,1.0,2.0,A,5831
English Premier League,22/12/03,Man City,Leeds,1.0,1.0,D,5832
English Premier League,26/12/03,Arsenal,Wolves,3.0,0.0,H,5833
English Premier League,26/12/03,Birmingham,Man City,2.0,1.0,H,5834
English Premier League,26/12/03,Blackburn,Middlesbrough,2.0,2.0,D,5835
English Premier League,26/12/03,Charlton,Chelsea,4.0,2.0,H,5836
English Premier League,26/12/03,Fulham,Southampton,2.0,0.0,H,5837
English Premier League,26/12/03,Leeds,Aston Villa,0.0,0.0,D,5838
English Premier League,26/12/03,Leicester,Newcastle,1.0,1.0,D,5839
English Premier League,26/12/03,Liverpool,Bolton,3.0,1.0,H,5840
English Premier League,26/12/03,Man United,Everton,3.0,2.0,H,5841
English Premier League,26/12/03,Portsmouth,Tottenham,2.0,0.0,H,5842
English Premier League,28/12/03,Aston Villa,Fulham,3.0,0.0,H,5843
English Premier League,28/12/03,Bolton,Leicester,2.0,2.0,D,5844
English Premier League,28/12/03,Chelsea,Portsmouth,3.0,0.0,H,5845
English Premier League,28/12/03,Everton,Birmingham,1.0,0.0,H,5846
English Premier League,28/12/03,Man City,Liverpool,2.0,2.0,D,5847
English Premier League,28/12/03,Middlesbrough,Man United,0.0,1.0,A,5848
English Premier League,28/12/03,Newcastle,Blackburn,0.0,1.0,A,5849
English Premier League,28/12/03,Tottenham,Charlton,0.0,1.0,A,5850
English Premier League,28/12/03,Wolves,Leeds,3.0,1.0,H,5851
English Premier League,29/12/03,Southampton,Arsenal,0.0,1.0,A,5852
English Premier League,06/01/04,Aston Villa,Portsmouth,2.0,1.0,H,5853
English Premier League,07/01/04,Bolton,Man United,1.0,2.0,A,5854
English Premier League,07/01/04,Chelsea,Liverpool,0.0,1.0,A,5855
English Premier League,07/01/04,Everton,Arsenal,1.0,1.0,D,5856
English Premier League,07/01/04,Man City,Charlton,1.0,1.0,D,5857
English Premier League,07/01/04,Middlesbrough,Fulham,2.0,1.0,H,5858
English Premier League,07/01/04,Newcastle,Leeds,1.0,0.0,H,5859
